Geneid,Entity,Symbol,0_R1,0_R2,0_R3,30_R1,30_R2,30_R3,60_R1,60_R2,60_R3
gene-VC_RS03625,host,rdgC,6.300785794663244,6.478509642208569,6.416732282512326,6.269096283706261,6.52795791762255,6.385194398997726,6.440946540632921,6.54965074223381,6.270988431858299
gene-VC_RS08070,host,gene-VC_RS08070,5.278114659230517,5.780743515792329,5.537334267018537,5.752572638825633,5.908082938168931,5.69035945432406,5.905361848054571,5.8888779583328805,5.438079308923196
gene-VC_RS11750,host,gene-VC_RS11750,7.095893221097532,7.425357887027151,7.3277805384216315,7.529943370601589,7.711548979629146,7.4815557019095165,7.136483208590247,7.329749689041512,6.78105762593618
gene-VC_RS07965,host,gene-VC_RS07965,4.007333185232471,4.454347296253507,4.477336814478207,4.61512051684126,4.90527477843843,4.875197323201151,4.859812404361672,5.231108616854587,4.718498871295094
gene-VC_RS10695,host,gene-VC_RS10695,3.8066624897703196,3.9318256327243257,3.713572066704308,3.871201010907891,4.564348191467836,4.406719247264253,4.543294782270004,4.418840607796598,4.04305126783455
gene-VC_RS14675,host,gene-VC_RS14675,6.697034247666484,7.01211529430638,6.919683849847411,7.069874128458572,7.113142108707088,6.9650803456014065,7.608374474380783,7.684324067681155,7.382124365737512
gene-VC_RS11000,host,gpt,8.120291313968561,7.916078096302786,7.746300662231439,7.693025748417888,8.601901919343192,7.711996507047669,7.594381242551817,8.195609567288775,8.770283819098399
gene-VC_RS01880,host,pgi,7.827639546366422,8.401108712395436,8.069342366811636,7.995643604287271,8.386856689688234,7.979681302387741,8.182559264068665,8.12651816878071,8.187021067343505
gene-VC_RS03695,host,aceB,5.298317366548036,5.786897381366708,5.5134287461649825,5.442417710521793,5.8289456176102075,5.529429087511423,5.53338948872752,5.765191102784844,5.332718793265369
gene-VC_RS03465,host,gene-VC_RS03465,6.522092798170152,6.96979066990159,6.860663671448287,7.01571242048723,7.005789019253503,6.914730892718563,7.524021415206125,7.61085279039525,7.213031659834869
gene-VC_RS09355,host,gene-VC_RS09355,7.303843225277705,7.685243607975833,7.651595573857601,7.569411792450712,7.912056888179006,7.72356247227797,7.941651252930556,8.106212902619962,7.727094484779841
gene-VC_RS09410,host,gene-VC_RS09410,5.093750200806762,5.60947179518496,5.337538079701318,5.857933154483459,5.926926025970411,5.616771097666572,5.8664680569332965,5.968707559985366,5.3981627015177525
gene-VC_RS12360,host,dbpA,6.776506992372183,7.3864708488298945,7.226936018493289,8.957639268419648,7.613818684808629,7.4205789054108005,9.534523115464658,8.560827228436299,9.082961442646353
gene-VPVV882_gp49,phage,gene-VPVV882_gp49,4.844187086458591,4.919980925828125,4.812184355372417,7.599401333415815,7.072421900537371,7.2682230211595655,8.986571625268054,8.820256365906321,8.534640105019959
gene-VC_RS00440,host,gene-VC_RS00440,4.276666119016055,4.543294782270004,4.634728988229636,4.634728988229636,5.056245805348308,4.653960350157523,5.0238805208462765,4.983606621708336,4.532599493153256
gene-VC_RS14510,host,gene-VC_RS14510,3.8918202981106265,4.248495242049359,4.290459441148391,4.51085950651685,4.343805421853684,4.330733340286331,4.955827057601261,4.859812404361672,4.59511985013459
gene-VC_RS07750,host,gene-VC_RS07750,5.159055299214529,5.313205979041787,5.231108616854587,5.214935757608986,5.424950017481403,5.293304824724492,5.652489180268651,5.703782474656201,5.384495062789089
gene-VC_RS04335,host,gene-VC_RS04335,6.2422232654551655,6.732210706467206,6.498282149476434,6.650279048587422,7.173958319756794,6.7580945044277305,6.594413459749778,6.959398512133975,6.359573868672378
gene-VC_RS11780,host,gene-VC_RS11780,5.924255797414532,6.175867270105761,6.056784013228625,5.955837369464831,6.214608098422191,6.040254711277414,6.037870919922137,6.2285110035911835,5.8522024797744745
gene-VC_RS06745,host,gene-VC_RS06745,5.981414211254481,6.610696044717759,6.400257445308821,6.584791392385716,6.983789965258135,6.695798917058491,7.1372784372603855,7.326465613840322,6.862757913051401
gene-VC_RS10010,host,gene-VC_RS10010,4.59511985013459,4.890349128221754,4.836281906951478,4.9344739331306915,5.313205979041787,4.61512051684126,4.836281906951478,5.303304908059076,4.700480365792417
gene-VC_RS18800,host,gene-VC_RS18800,6.309918278226516,6.714170529909472,6.666956792429207,6.318968113746434,6.665683717782408,6.336825731146441,6.137727054086234,6.298949246855942,5.869296913133774
gene-VC_RS16980,host,artM,6.077642243349034,6.616065185132817,6.336825731146441,5.958424693029782,6.29156913955832,5.966146739123692,6.18826412308259,6.418364935936212,6.07073772800249
gene-VC_RS18790,host,gene-VC_RS18790,6.148468295917647,6.63200177739563,6.436150368369428,5.945420608606575,6.298949246855942,6.07073772800249,6.396929655216146,6.2166061010848646,5.780743515792329
gene-VC_RS05625,host,gene-VC_RS05625,5.605802066295998,6.018593214496234,5.823045895483019,5.703782474656201,5.953243334287785,5.924255797414532,5.978885764901122,6.045005314036012,5.605802066295998
gene-VC_RS09270,host,clpP,7.607381425639791,8.130942302231878,7.88344635413774,7.837948916025283,8.1786387885907,7.870165946469845,7.43543801981455,7.60339933974067,7.160845906664299
gene-VC_RS05255,host,gene-VC_RS05255,4.700480365792417,5.087596335232384,4.890349128221754,5.236441962829949,5.60947179518496,5.44673737166631,6.0473721790462776,6.021023349349527,5.594711379601839
gene-VC_RS01230,host,gene-VC_RS01230,9.299449547047958,9.55768189473384,9.426902311924838,9.351666308066617,9.707229330003301,9.403766708502243,9.416947954650293,9.537267195753865,10.159756354282166
gene-VC_RS11320,host,gene-VC_RS11320,4.2626798770413155,4.812184355372417,4.574710978503383,4.418840607796598,4.955827057601261,4.477336814478207,4.663439094112067,4.770684624465665,4.382026634673881
gene-VC_RS07995,host,vieA,6.045005314036012,6.423246963533519,6.2166061010848646,5.872117789475416,6.20050917404269,6.066108090103747,6.082218910376446,6.118097198041348,5.831882477283517
gene-VC_RS14235,host,gene-VC_RS14235,4.653960350157523,4.859812404361672,4.852030263919617,5.855071922202427,5.717027701406222,5.575949103146316,6.238324625039508,6.326149473155099,5.966146739123692
gene-VC_RS14260,host,gene-VC_RS14260,6.0330862217988015,6.51025834052315,6.298949246855942,6.152732694704104,6.546785410760524,6.220590170099739,6.263398262591624,6.452048954437226,5.978885764901122
gene-VC_RS12765,host,gene-VC_RS12765,5.883322388488279,6.403574197934815,6.208590026096629,6.244166900663736,6.672032945461067,6.391917113392602,6.532334292222349,6.673297967767654,6.171700597410915
gene-VC_RS12700,host,gene-VC_RS12700,3.4011973816621555,3.6888794541139363,3.4011973816621555,3.6635616461296463,3.9318256327243257,3.713572066704308,3.7376696182833684,4.143134726391533,3.367295829986474
gene-VC_RS12590,host,gene-VC_RS12590,6.431331081933479,6.70073110954781,6.626717749249025,7.121252453244542,7.148345743900068,6.961296045910167,7.5652752818989315,7.776954403322442,7.478169694159785
gene-VC_RS05200,host,gene-VC_RS05200,5.799092654460526,6.2422232654551655,6.150602768446279,6.664409020350408,6.654152520183219,6.558197802812269,7.10085190894405,7.069023426578259,6.8001700683022
gene-VC_RS06560,host,gene-VC_RS06560,5.961005339623274,6.302618975744905,6.259581464064923,6.2766434893416445,6.519147287940395,6.289715570908998,6.3561076606958915,6.4692503167957724,6.023447592961033
gene-VC_RS00845,host,gene-VC_RS00845,6.270988431858299,6.661854740545311,6.431331081933479,6.408528791059498,6.672032945461067,6.405228458030842,6.618738983517219,6.7650389767805414,6.340359303727752
gene-VC_RS04850,host,yfcE,6.274762021241939,6.542471960506805,6.536691597591305,6.519147287940395,6.873163834212518,6.688354713946762,7.0587581525186645,7.040536390215956,6.584791392385716
gene-VC_RS04530,host,gene-VC_RS04530,5.869296913133774,6.089044875446846,5.973809611869261,5.860786223465865,6.063785208687608,5.645446897643238,5.2574953720277815,5.241747015059643,4.897839799950911
gene-VC_RS00510,host,polA,7.080026499922591,7.539027055823995,7.387090235656757,7.415776975415394,7.674152921281675,7.3632795869630385,7.3758821482150125,7.552762084214147,7.119635638017636
gene-VC_RS13210,host,gene-VC_RS13210,5.0689042022202315,5.342334251964811,5.19295685089021,5.7745515455444085,6.035481432524756,5.645446897643238,6.259581464064923,6.616065185132817,6.035481432524756
gene-VC_RS16695,host,gene-VC_RS16695,7.3758821482150125,7.88570539124302,7.696667081526462,8.101677747454572,8.48446336679332,8.193123721512068,8.61794309451638,8.786762208441091,8.275376374836407
gene-VC_RS17115,host,gene-VC_RS17115,5.8998973535824915,6.361302477572996,6.238324625039508,5.976350909297934,6.09807428216624,5.961005339623274,5.634789603169249,5.799092654460526,5.575949103146316
gene-VC_RS08275,host,gene-VC_RS08275,6.558197802812269,6.974478911025045,6.836259277277067,6.309918278226516,6.734591659972948,6.447305862541213,6.063785208687608,6.248042874508429,5.771441123130016
gene-VC_RS00490,host,glpE,5.793013608384144,6.042632833682381,5.926926025970411,6.352629396319567,6.511745329644728,6.311734809152915,5.594711379601839,5.749392985908253,5.342334251964811
gene-VC_RS14360,host,gene-VC_RS14360,6.3818160174060985,6.752270376141742,6.663132695990803,7.0326242610280065,7.179307969504034,7.104144092987527,7.850103545175582,7.914252278742441,7.561121589530238
gene-VC_RS07930,host,gene-VC_RS07930,4.762173934797756,5.087596335232384,4.867534450455582,4.59511985013459,5.1647859739235145,4.804021044733257,4.795790545596741,4.867534450455582,4.394449154672439
gene-VC_RS09910,host,ccmA,6.675823221634848,7.135687347028144,7.0317412587631285,8.185350223178686,10.26165138752628,7.099201743553092,6.7912214627261855,6.984716320118266,6.522092798170152
gene-VC_RS00260,host,gene-VC_RS00260,5.337538079701318,5.918893854273146,5.707110264748875,5.3230099791384085,5.5093883366279774,5.272999558563747,5.017279836814924,5.1647859739235145,4.672828834461906
gene-VC_RS04345,host,gene-VC_RS04345,7.580189417944541,7.9748769005588755,7.80057265467065,8.084562415235304,8.295798110636145,8.037866234709618,8.284756593190435,8.544808358449211,8.024862150286411
gene-VC_RS07210,host,pyrD,7.259116128097101,7.581209826196346,7.516977224604321,7.752764808851328,7.955074273262696,7.765993079407675,8.0323601479245,8.175829008714597,7.806289289267033
gene-VC_RS15810,host,gene-VC_RS15810,5.87493073085203,6.030685260261263,5.777652323222656,6.073044534100405,6.2766434893416445,6.0867747269123065,6.246106765481563,6.483107351457199,6.042632833682381
gene-VC_RS16510,host,gene-VC_RS16510,4.3694478524670215,4.897839799950911,4.875197323201151,4.564348191467836,4.962844630259907,4.663439094112067,4.941642422609304,5.030437921392435,4.564348191467836
gene-VC_RS03835,host,gene-VC_RS03835,5.840641657373398,6.198478716492308,5.966146739123692,6.030685260261263,6.255750041753367,6.013715156042802,6.18826412308259,6.352629396319567,5.983936280687191
gene-VC_RS10305,host,flaG,5.971261839790462,6.453624998892692,6.261491684321042,5.840641657373398,6.278521424165844,5.983936280687191,5.976350909297934,6.0112671744041615,5.420534999272286
gene-VC_RS12610,host,gene-VC_RS12610,5.713732805509369,6.282266746896006,6.066108090103747,6.0330862217988015,6.439350371100098,6.0473721790462776,5.942799375126701,6.089044875446846,5.736572297479192
gene-VC_RS14985,host,gene-VC_RS14985,5.541263545158426,5.986452005284438,5.8998973535824915,5.564520407322694,6.023447592961033,5.746203190540153,6.182084906716632,6.300785794663244,5.872117789475416
gene-VC_RS15325,host,gene-VC_RS15325,5.3471075307174685,5.365976015021851,5.303304908059076,5.605802066295998,6.035481432524756,5.820082930352362,6.280395838960195,6.340359303727752,5.8888779583328805
gene-VC_RS12065,host,lptG,7.116394144093465,7.454141078146678,7.372118028337787,7.233455418621439,7.653494909661253,7.329749689041512,8.016317898503415,7.462789157412448,8.585972706811063
gene-VC_RS14605,host,gene-VC_RS14605,6.3561076606958915,6.697034247666484,6.519147287940395,6.159095388491933,6.371611847231857,6.118097198041348,5.921578419643816,6.075346031088684,5.726847747587197
gene-VC_RS04225,host,ssrA,10.671579854742356,10.574823590081959,10.683637776717648,10.903935592417007,11.197844788700635,10.748862136040046,10.315464744259515,10.234516429491276,9.503606822721864
gene-VC_RS01115,host,gene-VC_RS01115,6.553933404025811,6.871091294610546,6.652863029353347,6.327936783729195,6.968850378341948,6.424869023905388,6.22455842927536,6.911747300251674,5.929589143389895
gene-VC_RS03860,host,gene-VC_RS03860,7.305188215393037,7.731492029245684,7.742402021815782,8.452547997922705,8.664578178329295,8.495356496807062,9.795456808322422,9.831400613641227,9.255504923930557
gene-VC_RS09095,host,gene-VC_RS09095,6.008813185442595,6.322565239927284,6.338594078203183,6.285998094508865,6.692083742506628,6.453624998892692,6.489204931325317,6.608000625296087,6.1224928095143865
gene-VC_RS06550,host,gene-VC_RS06550,5.017279836814924,5.4116460518550396,5.214935757608986,5.2832037287379885,5.480638923341991,5.087596335232384,5.0689042022202315,5.3612921657094255,4.962844630259907
gene-VC_RS09290,host,gene-VC_RS09290,5.955837369464831,6.3784261836515865,6.173786103901937,5.572154032177765,6.025865973825314,5.720311776607412,5.25227342804663,5.541263545158426,5.003946305945459
gene-VC_RS17195,host,gene-VC_RS17195,4.787491742782046,5.135798437050262,4.9344739331306915,4.90527477843843,5.332718793265369,5.056245805348308,5.44673737166631,5.717027701406222,5.308267697401205
gene-VC_RS12430,host,rpmD,7.29505641646263,7.839131648274333,7.432483807917119,7.113142108707088,7.667158255319148,7.2485040723706105,6.790097235513905,7.072421900537371,6.555356891810665
gene-VC_RS15010,host,gene-VC_RS15010,6.717804695023691,6.9167150203536085,6.835184586147301,6.5722825426940075,6.943122422819428,6.679599185844383,6.118097198041348,6.230481447578482,5.857933154483459
gene-VC_RS05375,host,oppF,6.805722553416985,7.1098794630722715,6.892641641172089,6.304448802421981,6.659293919683638,6.274762021241939,5.746203190540153,5.940171252720432,5.605802066295998
gene-VC_RS05455,host,bioB,7.321849713788356,7.873217054862741,7.54274354536855,6.84587987526405,7.388946097618437,6.943122422819428,5.926926025970411,6.1463292576688975,6.639875833826536
gene-VC_RS11935,host,ssrS,9.469622969906265,9.846917201047734,9.602990383037504,9.129564061948894,9.477845246989146,9.027738775974909,7.976938756959434,8.080546965824498,7.494430215031565
gene-VC_RS11030,host,gene-VC_RS11030,6.813444599510896,7.033506484287697,7.003065458786462,6.516193076042964,6.934397209928558,6.659293919683638,6.731018100482083,7.682021510826875,6.4692503167957724
gene-VC_RS02005,host,gene-VC_RS02005,4.499809670330265,4.867534450455582,4.663439094112067,4.6443908991413725,4.820281565605037,4.795790545596741,4.574710978503383,4.6913478822291435,4.61512051684126
gene-VC_RS04105,host,tcpI,6.5337888379333435,6.759255270663693,8.60813018640834,6.992096427415888,7.1853870155804165,7.212294468500341,7.882314918980268,8.133587417660966,7.6783263565068856
gene-VC_RS10935,host,gene-VC_RS10935,7.091742115095153,7.335633981927201,7.147559271189454,6.787844982309579,7.2078598714324755,6.855408798609928,6.434546518787453,6.660575149839686,6.263398262591624
gene-VC_RS03685,host,gene-VC_RS03685,8.329658067569396,8.857657449306988,8.635153989049803,8.6347984334905,8.880307358983872,8.632662441222351,8.447628728030327,8.61974977974133,8.159946655578548
gene-VC_RS12980,host,gene-VC_RS12980,5.71042701737487,6.274762021241939,6.118097198041348,6.338594078203183,6.508769136971682,6.234410725718371,6.464588303689961,6.706862336602747,6.331501849893691
gene-VC_RS09570,host,tsaB,5.6937321388027,5.872117789475416,5.730099782973574,5.583496308781699,6.0473721790462776,5.8377304471659395,5.697093486505405,5.84354441703136,5.407171771460119
gene-VC_RS17810,host,malG,7.890208213109961,8.86488793377419,8.599510233905452,7.307872780763706,7.975564658495202,7.502186486602924,7.358193752733032,7.568379267836522,6.9865664594064265
gene-VC_RS02555,host,gene-VC_RS02555,7.121252453244542,7.362010551259734,7.22402480828583,7.269616749608169,7.597396320212795,7.392647520721623,7.45298232946546,8.1886891244442,7.1459844677143876
gene-VC_RS08145,host,gene-VC_RS08145,6.133398042996649,6.546785410760524,6.302618975744905,5.703782474656201,6.131226489483141,5.7745515455444085,5.568344503761097,5.627621113690637,5.14166355650266
gene-VC_RS00030,host,rpmH,7.894690850425624,8.401333305321703,8.022240916806537,7.397561535524052,8.058960017769417,7.608374474380783,7.653969180478774,7.859026979751538,7.346010209913293
gene-VC_RS17315,host,gene-VC_RS17315,5.7899601708972535,6.104793232414985,6.075346031088684,6.068425588244111,6.111467339502679,5.998936561946683,6.251903883165888,6.340359303727752,6.021023349349527
gene-VC_RS17945,host,gene-VC_RS17945,6.946975992135418,7.284820912568604,7.232733136177615,7.282073658093465,7.485491608030754,7.309212365692763,7.07326971745971,7.260522598089852,6.829793737512425
gene-VC_RS11080,host,gene-VC_RS11080,8.328934041955529,8.934059722248843,8.63497622707262,8.296297112642508,8.521384396034705,8.231376045573969,8.108623268354595,8.312135107648412,11.21511224531899
gene-VC_RS06105,host,gene-VC_RS06105,7.7336835707759,8.100161446936607,7.9157131993821155,7.9287663216266955,8.221478947267192,8.022240916806537,8.088561805276234,8.282988692742602,7.837554360881084
gene-VC_RS16595,host,narQ,5.556828061699537,5.958424693029782,5.857933154483459,5.872117789475416,6.104793232414985,5.808142489980444,6.040254711277414,6.184148890937483,5.749392985908253
gene-VC_RS17505,host,gene-VC_RS17505,7.144407180321139,7.543802867501509,7.327123292259293,7.690743163541872,7.9676267393338165,7.706612913964197,7.776115477098742,8.06117135969092,7.640123172695364
gene-VC_RS14770,host,gene-VC_RS14770,7.028201432058005,7.309212365692763,7.289610521451167,7.071573364211532,7.393263094763838,7.110696122978827,6.680854678790215,6.8690144506657065,6.375024819828097
gene-VC_RS06445,host,nqrM,4.219507705176107,4.584967478670572,4.727387818712341,4.564348191467836,4.820281565605037,4.969813299576001,4.948759890378168,4.762173934797756,4.406719247264253
gene-VC_RS01945,host,gene-VC_RS01945,10.132295033474776,10.232647404434218,10.036925190765844,9.91615695563679,9.749811759932081,9.645364282325891,9.119211438565081,9.199077179697472,8.739216115061744
gene-VC_RS05805,host,gene-VC_RS05805,5.645446897643238,6.025865973825314,5.746203190540153,5.802118375377063,6.156978985585555,5.817111159963204,6.338594078203183,6.597145701886651,6.1092475827643655
gene-VC_RS09520,host,yfbR,4.890349128221754,5.10594547390058,5.117993812416755,5.634789603169249,5.560681631015528,5.659482215759621,5.802118375377063,5.780743515792329,5.3471075307174685
gene-VC_RS14240,host,gene-VC_RS14240,8.074649075066652,8.304989580140361,8.336630087637147,8.693328989123106,8.861633597686627,8.731013415269564,8.647168267837984,8.66785206770135,8.246695943718557
gene-VC_RS08115,host,pspB,5.393627546352362,5.91350300563827,5.723585101952381,5.634789603169249,6.150602768446279,5.908082938168931,6.180016653652572,6.29156913955832,5.958424693029782
gene-VC_RS03255,host,nusA,8.04237800517328,8.352318548226004,8.143807976771484,8.303752415563412,10.53340202567921,8.373322820996535,8.527341522468053,8.691818541575723,8.266935347610456
gene-VC_RS08450,host,gene-VC_RS08450,6.942156705699469,7.356918242356021,7.21081845347222,7.226209010100671,7.527793987721444,7.3343293503005365,7.1731917424865985,7.355001921105257,6.943122422819428
gene-VC_RS06330,host,queD,6.423246963533519,6.86484777797086,6.647688373563329,6.519147287940395,7.079184394609668,6.665683717782408,6.647688373563329,6.96979066990159,6.352629396319567
gene-VC_RS17335,host,gene-VC_RS17335,6.126869184114185,6.616065185132817,6.396929655216146,6.480044561926653,6.606650186198215,6.400257445308821,6.282266746896006,6.405228458030842,5.921578419643816
gene-VC_RS00095,host,gene-VC_RS00095,6.687108607866515,7.076653815443951,6.957497370876951,7.6362696033793735,7.8632667240095735,7.583756300707112,8.048149101665201,8.244859395911256,7.804251383528112
gene-VC_RS19040,host,gene-VC_RS19040,5.389071729816501,5.680172609017068,5.552959584921617,5.564520407322694,5.993961427306569,5.645446897643238,6.3578422665081,6.786716950605081,6.408528791059498
gene-VC_RS13840,host,gene-VC_RS13840,7.136483208590247,7.570443252057374,7.483806687665835,7.251344983372214,7.456454555176209,7.195187320178709,7.3777589082278725,7.507690077819904,7.112327444710911
gene-VC_RS10390,host,gene-VC_RS10390,6.966024187106113,7.336285660021297,7.186144304522325,7.45876269238096,8.755422380148488,7.443078374348516,8.562931083090092,7.709756864454165,7.851271997109883
gene-VC_RS09395,host,gene-VC_RS09395,4.836281906951478,5.225746673713202,5.056245805348308,5.3612921657094255,5.484796933490655,5.19295685089021,5.529429087511423,5.723585101952381,5.153291594497779
gene-VC_RS17935,host,gene-VC_RS17935,6.591673732008658,7.143617602704121,6.957497370876951,6.82001636467413,7.325148957955575,6.911747300251674,6.871091294610546,7.050989447068045,6.555356891810665
gene-VC_RS11405,host,gene-VC_RS11405,5.564520407322694,6.0014148779611505,5.940171252720432,5.3981627015177525,5.805134968916488,5.501258210544727,5.602118820879701,5.627621113690637,5.123963979403259
gene-VC_RS10375,host,gene-VC_RS10375,6.230481447578482,6.882437470997847,6.493753839851686,6.654152520183219,6.947937068614969,6.704414354964107,6.774223886357614,7.055312843339752,6.51025834052315
gene-VC_RS12270,host,ppa,7.252762418053187,7.698936199813447,7.5251007461258,7.8628820346414905,7.875499292445208,7.707062655370473,7.637234388789473,7.763871287820222,7.336936913707618
gene-VC_RS04835,host,gene-VC_RS04835,6.309918278226516,6.761572768804055,6.456769655572163,6.270988431858299,6.763884908562435,6.253828811575473,5.6937321388027,5.768320995793772,5.407171771460119
gene-VC_RS13625,host,gene-VC_RS13625,6.92461239604856,7.277247726631484,7.1808311990445555,6.5998704992128365,6.805722553416985,6.54965074223381,6.530877627725885,6.785587645007929,6.278521424165844
gene-VC_RS15005,host,gene-VC_RS15005,1.6094379124341003,2.5649493574615367,2.1972245773362196,1.9459101490553132,2.6390573296152584,2.70805020110221,2.4849066497880004,3.1354942159291497,2.9444389791664403
